time,pelvic_tilt,pelvic_list,pelvic_rotation,pelvic_tx,pelvic_ty,pelvic_tz,lumbar_extension,lumbar_bending,lumbar_rotation,neck_flex,neck_tilt,neck_rot,neck_tx1,neck_ty1,neck_tz1,SternumRRotZ,SternumRRotX,SternumRRotY,SternumRX,SternumRY,SternumRZ,SternumLRotZ,SternumLRotX,SternumLRotY,SternumLX,SternumLY,SternumLZ,shoulder_add_r,shoulder_flex_r,shoulder_rot_r,elbow_flexion_r,elbow_varus_valg_r,pro_sup_r,wrist_dev_r,wrist_flex_r,shoulder_add_l,shoulder_flex_l,shoulder_rot_l,elbow_flexion_l,elbow_varus_valg_l,pro_sup_l,wrist_dev_l,wrist_flex_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_rotation_r,knee_adduction_r,knee_tz_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_rotation_l,knee_adduction_l,knee_tz_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l
11.96666667,-3.46836962,18.08694302,-78.88413279,0,0,0,6.49019729,-1.39467885,-8.38956182,27.81317918,2.76320466,3.03644873,-0.01795505,-0.05057631,0.0258518,0.0,0.0,0.0,0.02783519,0.03679509,-0.03795262,0.0,0.0,0.0,0.030123,0.0302507,0.04334098,-162.93965632,27.38262227,-127.40996471,59.04751237,0.0,0.0,0.0,0.0,157.87567324,21.11697782,106.35997196,57.64929381,0.0,0.0,0.0,0.0,41.35563964,-12.51343581,-9.37936207,-35.58878527,-6.63971922,-4.98473282,0.0,13.88048229,12.14873569,0.0,43.92518777,-5.05620498,-0.16523767,-38.26908333,-3.44528802,-4.98473282,0.0,22.7073787,21.52952937,0.0
11.975,-3.255616,17.23856683,-79.08495457,0,0,0,6.01304347,-1.5204388,-8.43215275,27.20122091,2.77596245,3.2978822,-0.02012841,-0.05026791,0.0269546,0.0,0.0,0.0,0.02899121,0.03649706,-0.03711221,0.0,0.0,0.0,0.03080464,0.02973788,0.04250603,-163.29656498,27.06486153,-127.15423331,57.68828764,0.0,0.0,0.0,0.0,158.59584211,20.41562442,105.43214936,55.69366531,0.0,0.0,0.0,0.0,39.74831967,-12.23924142,-9.11182042,-34.56919128,-6.799537,-4.98473282,0.0,13.55924707,11.60819605,0.0,42.22792722,-5.13711275,-0.42646826,-37.21128163,-3.35822071,-4.98473282,0.0,22.54297208,21.48883005,0.0
11.98333333,-3.24015361,17.25204211,-79.15873017,0,0,0,6.67252938,-1.55354284,-8.39958664,27.3672225,2.78922001,3.33104899,-0.01816182,-0.04973167,0.02676526,0.0,0.0,0.0,0.0290826,0.03795757,-0.03774801,0.0,0.0,0.0,0.03052547,0.03138746,0.0429413,-163.26805258,27.50093403,-126.9199972,57.16728312,0.0,0.0,0.0,0.0,158.49352576,20.80014639,105.10386056,55.15253675,0.0,0.0,0.0,0.0,39.11933045,-12.11795558,-9.05993521,-33.7111502,-6.76325822,-4.98473282,0.0,13.3107051,11.5738405,0.0,41.57790238,-5.11388322,-0.42800578,-36.33938486,-3.35423757,-4.98473282,0.0,22.21755951,21.4363646,0.0
11.99166667,-2.65355185,15.2017801,-79.70162138,0,0,0,4.69767159,-1.76392818,-8.12501386,27.72594224,2.83864613,3.7095569,-0.01839038,-0.04974352,0.02773537,0.0,0.0,0.0,0.02922339,0.03771135,-0.03692146,0.0,0.0,0.0,0.02999223,0.03136278,0.04224314,-163.64982736,26.98053823,-126.70973949,55.91493841,0.0,0.0,0.0,0.0,159.18456958,20.04015802,104.27145616,53.43012511,0.0,0.0,0.0,0.0,36.18226832,-11.8960478,-8.74979486,-32.58967552,-6.622598,-4.98473282,0.0,13.09867712,10.98719042,0.0,38.37212835,-5.25067018,-1.17730341,-35.08132561,-2.97337899,-4.98473282,0.0,22.16797282,20.98415191,0.0
12.0,-2.63441362,15.27941785,-79.69635604,0,0,0,5.38536122,-1.8552059,-8.18454626,27.6168829,2.78750739,3.68902947,-0.01753568,-0.04911954,0.02793632,0.0,0.0,0.0,0.0289115,0.03892587,-0.03649751,0.0,0.0,0.0,0.02923404,0.03303635,0.04242319,-163.71646838,27.36041345,-126.33407544,55.31757014,0.0,0.0,0.0,0.0,159.23678828,20.38732815,103.86595123,52.79885082,0.0,0.0,0.0,0.0,35.5942607,-11.79916646,-8.66943972,-31.69485699,-6.79029656,-4.98473282,0.0,12.8498084,10.81675348,0.0,37.75526144,-5.15588837,-1.15755973,-34.10673872,-2.97577041,-4.98473282,0.0,21.970241,20.84466893,0.0
12.00833333,-2.48303261,14.84469735,-79.84554866,0,0,0,5.38595491,-1.96756883,-8.12238065,27.03132044,2.65557304,3.82875145,-0.01924573,-0.04868081,0.02865471,0.0,0.0,0.0,0.03009322,0.0386553,-0.03644732,0.0,0.0,0.0,0.02968593,0.03301102,0.0418913,-163.93709527,26.96576362,-125.80227838,54.03129032,0.0,0.0,0.0,0.0,159.80586755,19.95863065,103.12474944,51.16115955,0.0,0.0,0.0,0.0,34.45919201,-11.59701866,-8.27481346,-30.73899951,-7.09847181,-4.98473282,0.0,12.57335799,10.46630233,0.0,36.54049629,-5.11232574,-1.25124329,-33.12199472,-2.78757346,-4.98473282,0.0,21.80828971,20.46040916,0.0
12.01666667,-2.48139779,14.92766184,-79.92527804,0,0,0,6.06725002,-1.97735609,-8.07343372,27.2079735,2.65564479,3.86294441,-0.0174637,-0.04814075,0.02826174,0.0,0.0,0.0,0.02961695,0.04003708,-0.03695424,0.0,0.0,0.0,0.02880911,0.03463448,0.04209592,-163.96258013,27.33530942,-125.51961984,53.5142108,0.0,0.0,0.0,0.0,159.7542288,20.31461033,102.81209214,50.6349142,0.0,0.0,0.0,0.0,33.88312229,-11.47999722,-8.17606166,-29.84213006,-7.09212157,-4.98473282,0.0,12.39262418,10.43897228,0.0,35.93927471,-5.0777165,-1.2319459,-32.19088176,-2.77553747,-4.98473282,0.0,21.60886515,20.32252622,0.0
12.025,-1.97504159,13.16128466,-80.51048296,0,0,0,4.44909349,-2.17188786,-7.59154834,27.59824183,2.51833049,4.14505087,-0.01715385,-0.04789764,0.029153,0.0,0.0,0.0,0.02988004,0.03938901,-0.03625623,0.0,0.0,0.0,0.02820726,0.03470982,0.04089922,-164.34023471,26.5925477,-124.87321969,52.02682698,0.0,0.0,0.0,0.0,160.54876621,19.73468168,102.06743066,48.92462215,0.0,0.0,0.0,0.0,31.30108101,-11.21559084,-7.57422329,-28.73825696,-7.3697838,-4.98473282,0.0,12.21481366,10.12247962,0.0,33.01432052,-5.21535862,-2.14827617,-30.93752249,-1.78459125,-4.98473282,0.0,21.5349059,19.02802733,0.0
12.03333333,-1.97059621,13.27637884,-80.53080636,0,0,0,5.14398246,-2.21717648,-7.58857453,27.49089113,2.47933114,4.13325771,-0.01619218,-0.04727632,0.0291021,0.0,0.0,0.0,0.0291734,0.04064972,-0.03572301,0.0,0.0,0.0,0.02699965,0.03629189,0.04101578,-164.48118988,26.92475722,-124.51270677,51.43645145,0.0,0.0,0.0,0.0,160.60547718,20.11554786,101.74808441,48.34170948,0.0,0.0,0.0,0.0,30.75403636,-11.12484958,-7.52910314,-27.82208506,-7.56078693,-4.98473282,0.0,11.91877955,9.97968945,0.0,32.43070983,-5.11815097,-2.14717033,-29.93413732,-1.8541707,-4.98473282,0.0,21.33276658,18.74474294,0.0
12.04166667,-1.86658538,12.90592209,-80.68043884,0,0,0,5.19030331,-2.25588582,-7.43256966,26.9094721,2.27696058,4.24755595,-0.01783551,-0.04684388,0.02954245,0.0,0.0,0.0,0.03007786,0.04007858,-0.03528797,0.0,0.0,0.0,0.02691202,0.03627146,0.03998434,-164.92634726,26.36104412,-123.91929276,49.86725967,0.0,0.0,0.0,0.0,161.24868333,19.85516308,101.25905978,46.76757409,0.0,0.0,0.0,0.0,29.68748524,-10.9132065,-7.07649061,-26.84335523,-7.97001954,-4.98473282,0.0,11.56762839,9.65806018,0.0,31.29030162,-5.06063966,-2.19057358,-28.94175721,-1.61980118,-4.98473282,0.0,21.09475945,18.01833566,0.0
12.05,-1.74655128,12.35328194,-80.92128451,0,0,0,5.03710875,-2.26698178,-7.18168258,27.03229158,2.13331324,4.36388401,-0.01708311,-0.04640953,0.02976179,0.0,0.0,0.0,0.03017752,0.04009674,-0.03477147,0.0,0.0,0.0,0.02622499,0.03679669,0.03914594,-165.31270818,25.98469296,-123.34005435,48.54854846,0.0,0.0,0.0,0.0,161.73890575,19.76709701,100.87290423,45.53704824,0.0,0.0,0.0,0.0,28.42579375,-10.68904986,-6.73571423,-25.83230804,-8.25899957,-4.98473282,0.0,11.22944573,9.44632357,0.0,29.88554417,-5.10526144,-2.53770717,-27.86832412,-1.13298045,-4.98473282,0.0,20.86378806,17.15506798,0.0
12.05833333,-1.79062757,12.48136977,-80.98758417,0,0,0,5.74731991,-2.23272771,-7.12557597,27.16499295,2.12444687,4.37355407,-0.01512686,-0.04589637,0.02934366,0.0,0.0,0.0,0.02943483,0.04162794,-0.03534998,0.0,0.0,0.0,0.02504812,0.03834807,0.03931726,-165.3510995,26.30800744,-123.08804191,48.03245469,0.0,0.0,0.0,0.0,161.70364896,20.15796014,100.63473999,45.0574097,0.0,0.0,0.0,0.0,27.89838376,-10.55759777,-6.64566214,-24.94141763,-8.28320071,-4.98473282,0.0,11.13883682,9.39944166,0.0,29.34318617,-5.09026151,-2.51921989,-26.93778062,-1.15133233,-4.98473282,0.0,20.6463746,16.94593149,0.0
12.06666667,-1.71299375,11.88399505,-81.2048897,0,0,0,5.50795637,-2.19874192,-6.89921536,26.73175034,1.87932571,4.49699778,-0.01626721,-0.0453409,0.02996334,0.0,0.0,0.0,0.03025269,0.04086367,-0.03376165,0.0,0.0,0.0,0.02466399,0.03823152,0.03744666,-166.1047342,25.55275566,-122.32689628,46.02993277,0.0,0.0,0.0,0.0,162.57936932,19.89967639,100.23086716,43.29515464,0.0,0.0,0.0,0.0,26.6116087,-10.26281189,-6.18870028,-23.93523253,-8.76535747,-4.98473282,0.0,10.66283526,9.01845549,0.0,27.94114774,-5.14312855,-2.77594109,-25.90601395,-0.74872488,-4.98473282,0.0,20.30374754,16.03909054,0.0
12.075,-1.76519277,12.00317185,-81.25623996,0,0,0,6.20192524,-2.13693655,-6.7989657,26.90824053,1.87197794,4.51430583,-0.01404557,-0.04486096,0.02938402,0.0,0.0,0.0,0.02969009,0.04248604,-0.03451503,0.0,0.0,0.0,0.02365327,0.0396881,0.03767776,-166.14532836,25.81306037,-122.08680246,45.46636449,0.0,0.0,0.0,0.0,162.54228029,20.28180324,100.00537787,42.76220479,0.0,0.0,0.0,0.0,26.0782229,-10.1302359,-6.14865958,-23.03822007,-8.83752442,-4.98473282,0.0,10.50568788,8.94728596,0.0,27.38576683,-5.13093089,-2.80535629,-24.96294996,-0.77468566,-4.98473282,0.0,20.04417372,15.8165559,0.0
12.08333333,-1.7582898,11.41719053,-81.40208097,0,0,0,5.93473403,-2.01759023,-6.55955426,26.48877699,1.62237393,4.63047733,-0.01538534,-0.04441169,0.02979461,0.0,0.0,0.0,0.03066079,0.04167595,-0.03269106,0.0,0.0,0.0,0.02325985,0.03937634,0.0353838,-167.05078472,24.86775212,-121.26342988,43.19355576,0.0,0.0,0.0,0.0,163.54073029,19.97303435,99.62457027,40.81398707,0.0,0.0,0.0,0.0,24.80716556,-9.81484856,-5.74876284,-22.03549826,-9.32780133,-4.98473282,0.0,9.88869258,8.54281739,0.0,26.04281328,-5.23356533,-3.12637856,-23.95678512,-0.34601528,-4.98473282,0.0,19.61990087,15.02610164,0.0
12.09166667,-1.74222359,10.87959223,-81.60279775,0,0,0,5.7779538,-1.93367712,-6.35094539,26.54518597,1.49501735,4.66341498,-0.01454338,-0.04408463,0.02992606,0.0,0.0,0.0,0.03097324,0.04205451,-0.03191771,0.0,0.0,0.0,0.02273571,0.03993433,0.03432379,-167.55920305,24.39358489,-120.54327428,41.61594927,0.0,0.0,0.0,0.0,164.10293955,19.87760154,99.30024067,39.49327671,0.0,0.0,0.0,0.0,23.57803882,-9.53825109,-5.46363117,-21.03744315,-9.60716405,-4.98473282,0.0,9.46676535,8.26250629,0.0,24.70574362,-5.35792583,-3.5420705,-22.93261418,0.21476233,-4.98473282,0.0,19.21348933,14.29047379,0.0
12.1,-1.78369107,10.61947606,-81.69182465,0,0,0,5.95094012,-1.83043186,-6.18838741,26.39116914,1.40226621,4.69382151,-0.01404932,-0.04364832,0.0297691,0.0,0.0,0.0,0.03124223,0.04292675,-0.03142367,0.0,0.0,0.0,0.02217672,0.04070861,0.03342168,-168.01249902,24.08423668,-119.97414538,40.21266504,0.0,0.0,0.0,0.0,164.57992364,19.92072444,99.01213323,38.24346677,0.0,0.0,0.0,0.0,22.66035602,-9.31254977,-5.2919773,-20.10487466,-9.83879966,-4.98473282,0.0,9.07308769,8.02728257,0.0,23.73794662,-5.43580519,-3.828578,-21.97784768,0.56773674,-4.98473282,0.0,18.80338022,13.78224106,0.0
12.10833333,-1.87333085,10.3558783,-81.78591549,0,0,0,6.10812059,-1.69984929,-6.076869,26.27344638,1.29114091,4.73948713,-0.01341692,-0.04326707,0.02995443,0.0,0.0,0.0,0.03170299,0.04368572,-0.03048322,0.0,0.0,0.0,0.02199489,0.04144908,0.03230229,-168.5700004,23.69742265,-119.28635147,38.56474599,0.0,0.0,0.0,0.0,165.18315316,19.84199382,98.66480522,36.83049924,0.0,0.0,0.0,0.0,21.7669789,-9.0298928,-5.07400823,-19.2206034,-10.04845968,-4.98473282,0.0,8.7246102,7.77863988,0.0,22.81419977,-5.57857314,-4.08949116,-21.10521248,0.93190504,-4.98473282,0.0,18.3831493,13.36677763,0.0
12.11666667,-1.96606228,10.22557901,-81.82041228,0,0,0,6.3825271,-1.56233762,-5.97165442,26.09557768,1.19943689,4.7913049,-0.01314756,-0.04288259,0.02980902,0.0,0.0,0.0,0.03223182,0.04479561,-0.02981358,0.0,0.0,0.0,0.02163664,0.04230739,0.03129873,-169.09561261,23.32000304,-118.67287404,37.06954242,0.0,0.0,0.0,0.0,165.71619992,19.80728239,98.32562746,35.44453462,0.0,0.0,0.0,0.0,21.00928392,-8.8012147,-4.96358457,-18.31199954,-10.27736495,-4.98473282,0.0,8.24777685,7.55423837,0.0,22.04341912,-5.66731067,-4.33860139,-20.20076087,1.17568533,-4.98473282,0.0,17.95151275,13.09037447,0.0
12.125,-2.0849512,10.08082126,-81.85127082,0,0,0,6.63488157,-1.41622336,-5.90434275,25.92476765,1.10451159,4.85179609,-0.01280815,-0.0425143,0.02989214,0.0,0.0,0.0,0.03278673,0.04596568,-0.02892454,0.0,0.0,0.0,0.02167673,0.04319032,0.03018654,-169.66865494,22.93410579,-117.97441173,35.44112117,0.0,0.0,0.0,0.0,166.34265893,19.68246712,97.93920191,33.95212922,0.0,0.0,0.0,0.0,20.25361549,-8.54541021,-4.81340315,-17.44626686,-10.46019737,-4.98473282,0.0,7.82983585,7.34299342,0.0,21.2933442,-5.79819236,-4.5784734,-19.35612333,1.43870151,-4.98473282,0.0,17.54364525,12.90746535,0.0
12.13333333,-2.20126371,9.96824899,-81.87408733,0,0,0,6.91000853,-1.27601681,-5.84903885,25.75221176,1.0230344,4.91375594,-0.01250993,-0.04222585,0.02993063,0.0,0.0,0.0,0.03342281,0.04733559,-0.02817871,0.0,0.0,0.0,0.02170848,0.04426296,0.02916867,-170.20728258,22.57433492,-117.29175521,33.9045457,0.0,0.0,0.0,0.0,166.94365569,19.56875538,97.53488847,32.46806938,0.0,0.0,0.0,0.0,19.55267708,-8.30958288,-4.71164079,-16.60534881,-10.63551994,-4.98473282,0.0,7.38620328,7.14848212,0.0,20.59399364,-5.91523876,-4.83396637,-18.52946238,1.671957,-4.98473282,0.0,17.13469716,12.80170089,0.0
12.14166667,-2.32061808,9.87544131,-81.88698904,0,0,0,7.1790433,-1.14681592,-5.81303876,25.57818306,0.94776,4.97970507,-0.01238905,-0.04190846,0.03000801,0.0,0.0,0.0,0.03383604,0.04891891,-0.0273824,0.0,0.0,0.0,0.02179196,0.04551344,0.02823156,-170.73782659,22.24298965,-116.60061011,32.39012694,0.0,0.0,0.0,0.0,167.56660919,19.42339076,97.11016343,30.9478179,0.0,0.0,0.0,0.0,18.8840198,-8.08056341,-4.61757316,-15.78312464,-10.7761914,-4.98473282,0.0,6.94666583,6.97664371,0.0,19.93811793,-6.04254431,-5.09997766,-17.71988599,1.90735959,-4.98473282,0.0,16.74312844,12.76350194,0.0
12.15,-2.43748442,9.78389154,-81.90152753,0,0,0,7.43734004,-1.02602996,-5.78333818,25.40489647,0.87882169,5.04978193,-0.01223925,-0.04166082,0.03019795,0.0,0.0,0.0,0.03443354,0.05060981,-0.02651256,0.0,0.0,0.0,0.02212905,0.0468739,0.02728363,-171.26372851,21.91241843,-115.90225739,30.9232822,0.0,0.0,0.0,0.0,168.22624516,19.24215476,96.6457124,29.40349792,0.0,0.0,0.0,0.0,18.23357943,-7.86501215,-4.53037694,-14.98913399,-10.88223429,-4.98473282,0.0,6.50974634,6.82133104,0.0,19.30031186,-6.17569393,-5.38716758,-16.9365099,2.16743655,-4.98473282,0.0,16.36404806,12.78595846,0.0
12.15833333,-2.5447634,9.71340539,-81.90657208,0,0,0,7.70425786,-0.92256691,-5.75545394,25.24636654,0.82100683,5.12044472,-0.01203709,-0.04143096,0.03035862,0.0,0.0,0.0,0.0348938,0.05245056,-0.02578777,0.0,0.0,0.0,0.02255677,0.0484381,0.0265832,-171.73255418,21.63891045,-115.25382844,29.5791597,0.0,0.0,0.0,0.0,168.84660201,19.07201098,96.1739727,27.89440199,0.0,0.0,0.0,0.0,17.6279794,-7.67297215,-4.47317473,-14.22836962,-10.9634847,-4.98473282,0.0,6.06109754,6.68352586,0.0,18.7028889,-6.2943894,-5.70089203,-16.16399384,2.41371341,-4.98473282,0.0,15.99368867,12.83846819,0.0
12.16666667,-2.64300244,9.66126569,-81.91253423,0,0,0,7.96891025,-0.83600051,-5.73127141,25.09810305,0.77120245,5.19335337,-0.01203118,-0.04117628,0.03056506,0.0,0.0,0.0,0.03514858,0.05441166,-0.02515939,0.0,0.0,0.0,0.02292653,0.05017662,0.02607775,-172.15494457,21.40725632,-114.66642349,28.33897797,0.0,0.0,0.0,0.0,169.44222741,18.90335363,95.69695673,26.41171462,0.0,0.0,0.0,0.0,17.06302661,-7.49953002,-4.43886826,-13.50613302,-11.01409875,-4.98473282,0.0,5.6156686,6.56134788,0.0,18.14746077,-6.40208495,-6.02974172,-15.41510257,2.66332557,-4.98473282,0.0,15.6372362,12.92087672,0.0
12.175,-2.72230224,9.59003735,-81.96768176,0,0,0,8.19225556,-0.76648892,-5.72814353,24.94863715,0.7176946,5.27052948,-0.01212866,-0.04101187,0.03087208,0.0,0.0,0.0,0.03537906,0.05632854,-0.02448956,0.0,0.0,0.0,0.02340205,0.05186832,0.0250958,-172.59322012,21.18742735,-114.06598504,27.11329137,0.0,0.0,0.0,0.0,170.12595786,18.67228626,95.1358034,24.88290836,0.0,0.0,0.0,0.0,16.50311794,-7.33279027,-4.40660157,-12.79719225,-11.01627296,-4.98473282,0.0,5.17200729,6.43985372,0.0,17.56787522,-6.52592884,-6.40294327,-14.68427629,2.97819152,-4.98473282,0.0,15.28083609,13.05283597,0.0
12.18333333,-2.78757362,9.53286043,-82.00218328,0,0,0,8.40674145,-0.71734782,-5.6888971,24.83136701,0.67698507,5.34794371,-0.01223945,-0.04083326,0.03114182,0.0,0.0,0.0,0.03542209,0.0582902,-0.02395463,0.0,0.0,0.0,0.02373451,0.0537511,0.02464256,-172.95387979,20.99658323,-113.55551695,26.06163539,0.0,0.0,0.0,0.0,170.72368405,18.46910393,94.54942538,23.44693579,0.0,0.0,0.0,0.0,15.97374079,-7.19897284,-4.39404554,-12.12488292,-10.98155959,-4.98473282,0.0,4.72050079,6.32637895,0.0,17.01863141,-6.62443326,-6.81360164,-13.95208189,3.28638558,-4.98473282,0.0,14.91691065,13.18286415,0.0
