NO_OF_FRAMES	1227
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
257	2.13333		1212.672	-4945.346	1374.481	0.012791	0.094680	0.994293	-0.047474		1171.553	-4879.895	1873.194	-0.002780	-0.380498	0.924641	-0.015931		1203.367	-4836.805	1395.508	-0.040453	-0.099348	0.994210	-0.006334		1135.220	-4977.710	1761.635	-0.040453	-0.099348	0.994210	-0.006334		1214.919	-4966.157	1753.928	-0.040453	-0.099348	0.994210	-0.006334		1135.220	-4977.710	1761.635	-0.027140	-0.103778	0.986531	0.123491		988.846	-4929.199	1781.655	-0.044749	-0.097489	0.992987	-0.049696		980.545	-4912.834	1746.948	0.133644	-0.108878	0.958318	-0.227840		903.902	-4868.985	1466.251	0.046673	0.169707	0.947920	-0.265460		886.324	-4883.633	1458.851	0.046673	0.169707	0.947920	-0.265460		874.200	-4998.761	1232.495	0.046673	0.169707	0.947920	-0.265460		1214.919	-4966.157	1753.928	-0.053075	-0.093218	0.984878	-0.136050		1355.633	-4916.333	1797.482	-0.036081	-0.101018	0.993540	0.037041		1349.085	-4898.222	1763.270	-0.158476	-0.164891	0.906071	0.355994		1454.341	-4839.890	1498.785	-0.065969	0.091630	0.910871	0.396945		1468.145	-4856.937	1491.463	-0.065969	0.091630	0.910871	0.396945		1483.327	-4939.989	1262.019	-0.065969	0.091630	0.910871	0.396945		1107.332	-4898.206	1288.502	-0.089085	0.004484	0.996004	-0.004452		1184.952	-4897.885	857.948	-0.042289	-0.067247	0.996262	0.033922		1228.002	-4834.334	379.392	-0.034645	-0.018208	0.998246	0.044420		1227.366	-4783.680	338.959	-0.120148	-0.025029	0.992254	-0.019245		1234.768	-4963.788	328.607	-0.120148	-0.025029	0.992254	-0.019245		1301.457	-4880.263	1281.786	-0.026912	0.065259	0.994396	-0.078696		1329.034	-4933.173	848.760	-0.053832	-0.076257	0.995577	-0.010653		1382.487	-4855.708	351.232	-0.052896	-0.083423	0.995061	-0.009833		1393.323	-4800.533	318.994	0.002190	-0.092762	0.995370	0.025064		1385.502	-4973.654	284.432	0.002190	-0.092762	0.995370	0.025064
258	2.14167		1212.796	-4945.166	1374.465	0.012814	0.094813	0.994270	-0.047678		1171.701	-4879.496	1873.269	-0.002650	-0.380284	0.924723	-0.016256		1203.448	-4836.623	1395.464	-0.040433	-0.099142	0.994229	-0.006683		1135.490	-4977.722	1761.482	-0.040433	-0.099142	0.994229	-0.006683		1215.485	-4965.588	1754.005	-0.040433	-0.099142	0.994229	-0.006683		1135.490	-4977.722	1761.482	-0.027147	-0.103571	0.986596	0.123148		989.082	-4929.301	1781.476	-0.044720	-0.097284	0.992991	-0.050046		980.771	-4912.958	1746.761	0.133699	-0.108507	0.958278	-0.228155		904.130	-4869.345	1466.027	0.046622	0.170094	0.947761	-0.265787		886.564	-4884.011	1458.635	0.046622	0.170094	0.947761	-0.265787		874.568	-4999.314	1232.361	0.046622	0.170094	0.947761	-0.265787		1215.485	-4965.588	1754.005	-0.053028	-0.093016	0.984851	-0.136399		1356.163	-4915.649	1797.541	-0.036070	-0.100811	0.993574	0.036693		1349.604	-4897.557	1763.321	-0.158598	-0.164831	0.906212	0.355609		1454.885	-4839.244	1498.841	-0.066209	0.091679	0.910997	0.396605		1468.705	-4856.283	1491.529	-0.066209	0.091679	0.910997	0.396605		1484.023	-4939.392	1262.115	-0.066209	0.091679	0.910997	0.396605		1107.431	-4898.091	1288.481	-0.089049	0.004585	0.996006	-0.004660		1185.019	-4897.843	857.921	-0.042244	-0.067133	0.996279	0.033721		1228.010	-4834.391	379.347	-0.034611	-0.018093	0.998258	0.044217		1227.350	-4783.747	338.902	-0.120102	-0.024933	0.992258	-0.019454		1234.823	-4963.855	328.592	-0.120102	-0.024933	0.992258	-0.019454		1301.548	-4880.071	1281.747	-0.026679	0.065430	0.994375	-0.078902		1328.945	-4933.137	848.729	-0.053594	-0.076015	0.995607	-0.010813		1382.149	-4855.909	351.138	-0.052658	-0.083168	0.995093	-0.009992		1392.954	-4800.747	318.866	0.002426	-0.092492	0.995398	0.024925		1385.172	-4973.889	284.399	0.002426	-0.092492	0.995398	0.024925
259	2.15000		1212.925	-4945.002	1374.401	0.012818	0.094585	0.994267	-0.048191		1171.579	-4879.205	1873.353	-0.002193	-0.380044	0.924810	-0.016977		1203.470	-4836.478	1395.451	-0.040416	-0.099042	0.994233	-0.007634		1135.418	-4976.240	1761.186	-0.040416	-0.099042	0.994233	-0.007634		1215.255	-4965.668	1753.771	-0.040416	-0.099042	0.994233	-0.007634		1135.418	-4976.240	1761.186	-0.027143	-0.103470	0.986723	0.122205		988.917	-4928.090	1781.144	-0.044698	-0.097185	0.992953	-0.050996		980.581	-4911.772	1746.423	0.133871	-0.106953	0.958235	-0.228967		904.005	-4869.109	1465.525	0.046287	0.172409	0.947098	-0.266718		886.486	-4883.851	1458.171	0.046287	0.172409	0.947098	-0.266718		875.109	-5000.165	1232.382	0.046287	0.172409	0.947098	-0.266718		1215.255	-4965.668	1753.771	-0.052998	-0.092920	0.984731	-0.137342		1355.832	-4915.451	1797.314	-0.036057	-0.100711	0.993619	0.035743		1349.244	-4897.382	1763.089	-0.159634	-0.165336	0.906560	0.354020		1455.054	-4838.873	1498.863	-0.067791	0.090846	0.911520	0.395326		1468.951	-4855.867	1491.593	-0.067791	0.090846	0.911520	0.395326		1485.274	-4938.884	1262.215	-0.067791	0.090846	0.911520	0.395326		1107.502	-4897.994	1288.452	-0.089067	0.004320	0.996004	-0.004893		1185.102	-4897.482	857.899	-0.042270	-0.066751	0.996309	0.033560		1228.097	-4834.392	379.277	-0.034643	-0.017675	0.998271	0.044068		1227.424	-4783.783	338.789	-0.119912	-0.024513	0.992290	-0.019494		1234.891	-4963.899	328.630	-0.119912	-0.024513	0.992290	-0.019494		1301.600	-4879.773	1281.701	-0.026379	0.064897	0.994380	-0.079382		1328.716	-4932.343	848.625	-0.053425	-0.075032	0.995685	-0.011255		1381.731	-4856.077	350.866	-0.052542	-0.081770	0.995210	-0.010479		1392.485	-4800.999	318.434	0.002305	-0.091036	0.995546	0.024395		1384.894	-4974.249	284.473	0.002305	-0.091036	0.995546	0.024395
260	2.15833		1213.061	-4944.838	1374.368	0.012840	0.094720	0.994245	-0.048369		1171.778	-4878.906	1873.421	-0.002049	-0.379835	0.924891	-0.017234		1203.569	-4836.312	1395.390	-0.040363	-0.098848	0.994252	-0.007935		1135.780	-4976.349	1760.987	-0.040363	-0.098848	0.994252	-0.007935		1215.868	-4965.114	1753.823	-0.040363	-0.098848	0.994252	-0.007935		1135.780	-4976.349	1760.987	-0.027115	-0.103271	0.986782	0.121909		989.251	-4928.277	1780.932	-0.044636	-0.096994	0.992959	-0.051298		980.904	-4911.979	1746.205	0.133960	-0.106600	0.958201	-0.229222		904.312	-4869.544	1465.276	0.046287	0.172778	0.946952	-0.266997		886.803	-4884.302	1457.932	0.046287	0.172778	0.946952	-0.266997		875.521	-5000.786	1232.226	0.046287	0.172778	0.946952	-0.266997		1215.868	-4965.114	1753.823	-0.052920	-0.092734	0.984710	-0.137644		1356.417	-4914.796	1797.340	-0.036013	-0.100515	0.993652	0.035443		1349.817	-4896.745	1763.107	-0.159738	-0.165244	0.906694	0.353672		1455.639	-4838.271	1498.879	-0.068000	0.090937	0.911629	0.395017		1469.549	-4855.258	1491.618	-0.068000	0.090937	0.911629	0.395017		1485.982	-4938.345	1262.273	-0.068000	0.090937	0.911629	0.395017		1107.615	-4897.891	1288.413	-0.089056	0.004467	0.996004	-0.005079		1185.207	-4897.493	857.859	-0.042257	-0.066537	0.996330	0.033384		1228.171	-4834.600	379.208	-0.034640	-0.017455	0.998283	0.043893		1227.481	-4784.009	338.697	-0.119885	-0.024309	0.992295	-0.019681		1235.005	-4964.128	328.619	-0.119885	-0.024309	0.992295	-0.019681		1301.707	-4879.604	1281.645	-0.026181	0.065058	0.994360	-0.079568		1328.671	-4932.320	848.578	-0.053228	-0.074780	0.995713	-0.011406		1381.480	-4856.300	350.759	-0.052346	-0.081502	0.995241	-0.010631		1392.205	-4801.236	318.293	0.002491	-0.090752	0.995575	0.024258		1384.655	-4974.508	284.431	0.002491	-0.090752	0.995575	0.024258
261	2.16667		1212.700	-4944.726	1374.371	0.013140	0.094491	0.994269	-0.048246		1173.359	-4878.972	1872.479	-0.001756	-0.377014	0.926122	-0.012423		1203.254	-4836.206	1395.444	-0.038872	-0.098991	0.994305	-0.006928		1135.006	-4976.050	1760.302	-0.038872	-0.098991	0.994305	-0.006928		1215.660	-4964.688	1753.957	-0.038872	-0.098991	0.994305	-0.006928		1135.006	-4976.050	1760.302	-0.025619	-0.103218	0.986703	0.122914		988.622	-4927.737	1780.727	-0.043153	-0.097201	0.993056	-0.050294		980.192	-4911.413	1746.032	0.132353	-0.105268	0.959701	-0.224446		904.880	-4869.192	1464.726	0.045757	0.175743	0.947797	-0.262108		887.267	-4883.828	1457.385	0.045757	0.175743	0.947797	-0.262108		875.884	-5001.446	1232.274	0.045757	0.175743	0.947797	-0.262108		1215.660	-4964.688	1753.957	-0.051460	-0.093070	0.984894	-0.136652		1356.432	-4914.622	1797.044	-0.034517	-0.100592	0.993660	0.036451		1349.754	-4896.549	1762.838	-0.160202	-0.165468	0.908465	0.348779		1455.529	-4837.559	1498.705	-0.069634	0.091584	0.913384	0.390505		1469.615	-4854.429	1491.511	-0.069634	0.091584	0.913384	0.390505		1487.190	-4937.982	1262.420	-0.069634	0.091584	0.913384	0.390505		1107.218	-4897.710	1288.499	-0.089349	0.003322	0.995989	-0.003552		1185.061	-4896.382	858.006	-0.042865	-0.065112	0.996410	0.033003		1228.547	-4834.864	379.224	-0.035580	-0.017972	0.998274	0.043137		1227.859	-4784.238	338.757	-0.118878	-0.024670	0.992422	-0.018927		1235.117	-4964.358	328.511	-0.118878	-0.024670	0.992422	-0.018927		1301.310	-4879.480	1281.623	-0.026083	0.063482	0.994304	-0.081542		1328.162	-4930.683	848.413	-0.053283	-0.072844	0.995833	-0.013115		1380.929	-4856.514	350.311	-0.052305	-0.080219	0.995328	-0.012263		1391.489	-4801.507	317.696	0.001460	-0.089217	0.995767	0.022038		1384.756	-4974.913	284.360	0.001460	-0.089217	0.995767	0.022038
262	2.17500		1212.846	-4944.510	1374.324	0.013158	0.094604	0.994250	-0.048410		1173.520	-4878.610	1872.493	-0.001672	-0.376848	0.926187	-0.012675		1203.366	-4835.989	1395.373	-0.038862	-0.098828	0.994319	-0.007201		1135.247	-4975.954	1760.211	-0.038862	-0.098828	0.994319	-0.007201		1216.158	-4964.154	1753.925	-0.038862	-0.098828	0.994319	-0.007201		1135.247	-4975.954	1760.211	-0.025630	-0.103055	0.986753	0.122646		988.837	-4927.711	1780.615	-0.043136	-0.097038	0.993059	-0.050567		980.400	-4911.404	1745.913	0.132413	-0.104979	0.959670	-0.224675		905.081	-4869.369	1464.581	0.045740	0.176041	0.947676	-0.262352		887.476	-4884.018	1457.248	0.045740	0.176041	0.947676	-0.262352		876.179	-5001.772	1232.203	0.045740	0.176041	0.947676	-0.262352		1216.158	-4964.154	1753.925	-0.051430	-0.092909	0.984873	-0.136924		1356.901	-4913.999	1797.000	-0.034514	-0.100429	0.993687	0.036180		1350.215	-4895.941	1762.788	-0.160312	-0.165401	0.908577	0.348469		1456.013	-4836.978	1498.659	-0.069835	0.091651	0.913477	0.390234		1470.111	-4853.842	1491.473	-0.069835	0.091651	0.913477	0.390234		1487.793	-4937.453	1262.412	-0.069835	0.091651	0.913477	0.390234		1107.344	-4897.548	1288.447	-0.089332	0.003460	0.995989	-0.003732		1185.173	-4896.325	857.952	-0.042847	-0.064914	0.996430	0.032827		1228.623	-4834.989	379.143	-0.035569	-0.017759	0.998285	0.042965		1227.918	-4784.381	338.654	-0.118844	-0.024472	0.992427	-0.019111		1235.232	-4964.503	328.486	-0.118844	-0.024472	0.992427	-0.019111		1301.430	-4879.255	1281.556	-0.025914	0.063586	0.994288	-0.081711		1328.150	-4930.556	848.350	-0.053101	-0.072718	0.995850	-0.013246		1380.728	-4856.508	350.209	-0.052125	-0.080076	0.995348	-0.012394		1391.261	-4801.507	317.574	0.001640	-0.089062	0.995784	0.021920		1384.564	-4974.926	284.293	0.001640	-0.089062	0.995784	0.021920
263	2.18333		1212.921	-4944.215	1374.147	0.013121	0.094141	0.994286	-0.048583		1173.692	-4878.456	1872.713	-0.001844	-0.377012	0.926120	-0.012637		1203.404	-4835.717	1395.299	-0.038908	-0.099304	0.994267	-0.007666		1135.822	-4974.847	1759.790	-0.038908	-0.099304	0.994267	-0.007666		1215.833	-4963.766	1753.468	-0.038908	-0.099304	0.994267	-0.007666		1135.822	-4974.847	1759.790	-0.025614	-0.103533	0.986761	0.122177		989.362	-4926.763	1780.211	-0.043203	-0.097512	0.992986	-0.051030		980.916	-4910.432	1745.523	0.133220	-0.103852	0.959819	-0.224087		905.310	-4869.104	1464.163	0.046456	0.177893	0.947361	-0.262114		887.698	-4883.777	1456.894	0.046456	0.177893	0.947361	-0.262114		876.283	-5002.430	1232.328	0.046456	0.177893	0.947361	-0.262114		1215.833	-4963.766	1753.468	-0.051537	-0.093376	0.984760	-0.137379		1356.521	-4913.516	1796.615	-0.034540	-0.100907	0.993655	0.035712		1349.824	-4895.433	1762.418	-0.161544	-0.165554	0.908957	0.346831		1456.182	-4836.489	1498.510	-0.071437	0.091662	0.913874	0.389010		1470.347	-4853.322	1491.384	-0.071437	0.091662	0.913874	0.389010		1488.871	-4937.196	1262.485	-0.071437	0.091662	0.913874	0.389010		1107.403	-4897.208	1288.315	-0.089407	0.002780	0.995984	-0.003712		1185.292	-4895.358	857.844	-0.043016	-0.063754	0.996506	0.032579		1228.857	-4835.133	378.905	-0.035683	-0.016096	0.998315	0.042838		1228.148	-4784.661	338.247	-0.118290	-0.022776	0.992537	-0.018953		1235.327	-4964.821	328.675	-0.118290	-0.022776	0.992537	-0.018953		1301.483	-4878.844	1281.441	-0.025697	0.063138	0.994283	-0.082186		1328.000	-4929.727	848.188	-0.052964	-0.071995	0.995906	-0.013546		1380.430	-4856.389	349.926	-0.052139	-0.078205	0.995490	-0.012826		1390.931	-4801.506	317.084	0.001206	-0.087116	0.995968	0.021360		1384.445	-4975.061	284.478	0.001206	-0.087116	0.995968	0.021360
264	2.19167		1213.028	-4944.006	1374.077	0.013136	0.094235	0.994269	-0.048744		1173.888	-4878.110	1872.711	-0.001737	-0.376862	0.926179	-0.012847		1203.478	-4835.506	1395.209	-0.038868	-0.099168	0.994280	-0.007908		1135.965	-4974.691	1759.818	-0.038868	-0.099168	0.994280	-0.007908		1216.263	-4963.279	1753.303	-0.038868	-0.099168	0.994280	-0.007908		1135.965	-4974.691	1759.818	-0.025592	-0.103393	0.986806	0.121940		989.483	-4926.671	1780.229	-0.043157	-0.097379	0.992988	-0.051272		981.028	-4910.353	1745.537	0.133280	-0.103635	0.959787	-0.224288		905.407	-4869.170	1464.160	0.046448	0.178115	0.947260	-0.262329		887.803	-4883.854	1456.896	0.046448	0.178115	0.947260	-0.262329		876.455	-5002.610	1232.381	0.046448	0.178115	0.947260	-0.262329		1216.263	-4963.279	1753.303	-0.051480	-0.093247	0.984741	-0.137620		1356.928	-4912.950	1796.430	-0.034505	-0.100770	0.993678	0.035472		1350.221	-4894.880	1762.228	-0.161600	-0.165504	0.909063	0.346552		1456.581	-4835.946	1498.318	-0.071580	0.091704	0.913968	0.388754		1470.756	-4852.772	1491.198	-0.071580	0.091704	0.913968	0.388754		1489.366	-4936.683	1262.320	-0.071580	0.091704	0.913968	0.388754		1107.490	-4897.048	1288.241	-0.089416	0.002912	0.995982	-0.003896		1185.387	-4895.298	857.772	-0.043023	-0.063566	0.996524	0.032386		1228.941	-4835.246	378.810	-0.035701	-0.015911	0.998325	0.042646		1228.215	-4784.789	338.132	-0.118292	-0.022607	0.992537	-0.019157		1235.459	-4964.951	328.631	-0.118292	-0.022607	0.992537	-0.019157		1301.564	-4878.623	1281.354	-0.025570	0.063202	0.994268	-0.082358		1327.984	-4929.566	848.102	-0.052819	-0.071930	0.995916	-0.013696		1380.258	-4856.288	349.816	-0.051994	-0.078130	0.995502	-0.012976		1390.734	-4801.407	316.961	0.001348	-0.087027	0.995979	0.021215		1384.294	-4974.970	284.387	0.001348	-0.087027	0.995979	0.021215
265	2.20000		1212.793	-4943.780	1374.079	0.013371	0.094797	0.994208	-0.048839		1176.384	-4878.511	1871.149	-0.003335	-0.372604	0.927961	-0.006665		1203.233	-4835.258	1395.090	-0.037959	-0.099300	0.994298	-0.008409		1134.453	-4974.357	1759.912	-0.037959	-0.099300	0.994298	-0.008409		1216.840	-4964.089	1753.278	-0.037959	-0.099300	0.994298	-0.008409		1134.453	-4974.357	1759.912	-0.024673	-0.103405	0.986889	0.121445		987.949	-4926.515	1780.584	-0.042255	-0.097550	0.992984	-0.051773		979.415	-4910.201	1745.909	0.129776	-0.102293	0.962297	-0.216052		906.281	-4868.778	1463.911	0.045290	0.180946	0.949171	-0.253537		888.480	-4883.197	1456.595	0.045290	0.180946	0.949171	-0.253537		876.676	-5002.853	1232.582	0.045290	0.180946	0.949171	-0.253537		1216.840	-4964.089	1753.278	-0.050596	-0.093496	0.984694	-0.138119		1357.518	-4913.601	1796.175	-0.033592	-0.100862	0.993718	0.034972		1350.731	-4895.532	1761.989	-0.160511	-0.165833	0.912602	0.337480		1455.962	-4835.270	1497.926	-0.072794	0.092964	0.917482	0.379848		1470.449	-4851.851	1490.858	-0.072794	0.092964	0.917482	0.379848		1490.458	-4936.281	1262.289	-0.072794	0.092964	0.917482	0.379848		1107.210	-4896.939	1288.235	-0.089580	0.001818	0.995974	-0.002924		1185.248	-4894.274	857.807	-0.043645	-0.062081	0.996730	0.027767		1229.087	-4835.468	378.717	-0.037000	-0.017364	0.998463	0.037434		1227.948	-4784.923	338.159	-0.114579	-0.023972	0.992914	-0.020463		1235.673	-4965.040	328.197	-0.114579	-0.023972	0.992914	-0.020463		1301.278	-4878.490	1281.242	-0.025710	0.062994	0.994015	-0.085472		1327.954	-4929.146	847.979	-0.052450	-0.071635	0.995944	-0.014570		1379.799	-4856.121	349.610	-0.051722	-0.077078	0.995585	-0.013935		1390.161	-4801.294	316.631	0.000623	-0.085763	0.996121	0.019695		1384.280	-4974.958	284.492	0.000623	-0.085763	0.996121	0.019695
266	2.20833		1212.913	-4943.578	1373.965	0.013378	0.094840	0.994199	-0.048939		1176.524	-4878.286	1871.107	-0.003270	-0.372561	0.927977	-0.006797		1203.332	-4835.056	1394.966	-0.037933	-0.099254	0.994302	-0.008555		1134.611	-4974.220	1759.928	-0.037933	-0.099254	0.994302	-0.008555		1217.217	-4963.706	1752.984	-0.037933	-0.099254	0.994302	-0.008555		1134.611	-4974.220	1759.928	-0.024653	-0.103356	0.986912	0.121301		988.093	-4926.418	1780.598	-0.042227	-0.097505	0.992982	-0.051919		979.554	-4910.110	1745.923	0.129833	-0.102193	0.962272	-0.216177		906.394	-4868.759	1463.920	0.045304	0.181051	0.949113	-0.253678		888.598	-4883.185	1456.608	0.045304	0.181051	0.949113	-0.253678		876.823	-5002.893	1232.621	0.045304	0.181051	0.949113	-0.253678		1217.217	-4963.706	1752.984	-0.050564	-0.093453	0.984679	-0.138264		1357.882	-4913.173	1795.873	-0.033567	-0.100814	0.993729	0.034826		1351.089	-4895.110	1761.684	-0.160552	-0.165829	0.912656	0.337318		1456.329	-4834.842	1497.627	-0.072884	0.092965	0.917536	0.379702		1470.823	-4851.418	1490.562	-0.072884	0.092965	0.917536	0.379702		1490.888	-4935.860	1262.002	-0.072884	0.092965	0.917536	0.379702		1107.318	-4896.765	1288.119	-0.089619	0.001945	0.995970	-0.003050		1185.389	-4894.198	857.698	-0.043687	-0.061871	0.996745	0.027629		1229.256	-4835.589	378.586	-0.037047	-0.017139	0.998470	0.037302		1228.108	-4785.064	338.004	-0.114604	-0.023755	0.992913	-0.020607		1235.876	-4965.183	328.127	-0.114604	-0.023755	0.992913	-0.020607		1301.382	-4878.277	1281.120	-0.025609	0.062964	0.994011	-0.085571		1327.973	-4928.912	847.848	-0.052333	-0.071671	0.995947	-0.014641		1379.693	-4855.849	349.473	-0.051605	-0.077107	0.995588	-0.014007		1390.040	-4801.019	316.493	0.000744	-0.085784	0.996120	0.019625		1384.179	-4974.683	284.348	0.000744	-0.085784	0.996120	0.019625
267	2.21667		1212.931	-4943.182	1373.947	0.013370	0.094805	0.994198	-0.049027		1176.541	-4878.169	1871.421	-0.003334	-0.372656	0.927938	-0.006967		1203.331	-4834.663	1394.957	-0.038052	-0.099356	0.994286	-0.008708		1134.586	-4973.943	1760.319	-0.038052	-0.099356	0.994286	-0.008708		1217.328	-4963.431	1752.634	-0.038052	-0.099356	0.994286	-0.008708		1134.586	-4973.943	1760.319	-0.024758	-0.103473	0.986916	0.121147		988.049	-4926.188	1780.960	-0.042350	-0.097602	0.992960	-0.052072		979.514	-4909.875	1746.285	0.129761	-0.102136	0.962259	-0.216305		906.396	-4868.555	1464.267	0.045174	0.181176	0.949066	-0.253786		888.606	-4882.987	1456.953	0.045174	0.181176	0.949066	-0.253786		876.925	-5002.738	1232.984	0.045174	0.181176	0.949066	-0.253786		1217.328	-4963.431	1752.634	-0.050695	-0.093540	0.984643	-0.138414		1357.967	-4912.866	1795.570	-0.033682	-0.100922	0.993719	0.034672		1351.178	-4894.798	1761.384	-0.160869	-0.166039	0.912653	0.337070		1456.606	-4834.462	1497.416	-0.073281	0.092682	0.917597	0.379546		1471.113	-4851.031	1490.361	-0.073281	0.092682	0.917597	0.379546		1491.424	-4935.417	1261.802	-0.073281	0.092682	0.917597	0.379546		1107.327	-4896.381	1288.106	-0.089724	0.002006	0.995959	-0.003202		1185.488	-4893.851	857.702	-0.043802	-0.061554	0.996766	0.027383		1229.444	-4835.540	378.562	-0.037174	-0.016801	0.998480	0.037068		1228.283	-4785.043	337.944	-0.114686	-0.023428	0.992907	-0.020851		1236.126	-4965.166	328.195	-0.114686	-0.023428	0.992907	-0.020851		1301.388	-4877.859	1281.107	-0.025515	0.062920	0.994008	-0.085660		1327.898	-4928.458	847.828	-0.052243	-0.071581	0.995957	-0.014684		1379.526	-4855.484	349.430	-0.051525	-0.076943	0.995604	-0.014058		1389.863	-4800.664	316.430	0.000807	-0.085612	0.996136	0.019575		1384.017	-4974.339	284.345	0.000807	-0.085612	0.996136	0.019575
268	2.22500		1213.089	-4942.881	1373.696	0.013324	0.094508	0.994225	-0.049059		1176.862	-4877.837	1871.487	-0.003530	-0.373083	0.927764	-0.007079		1203.482	-4834.375	1394.771	-0.038353	-0.099827	0.994226	-0.008857		1134.579	-4973.782	1760.307	-0.038353	-0.099827	0.994226	-0.008857		1216.605	-4963.593	1751.914	-0.038353	-0.099827	0.994226	-0.008857		1134.579	-4973.782	1760.307	-0.024995	-0.103979	0.986876	0.120992		988.016	-4926.086	1780.902	-0.042671	-0.098059	0.992893	-0.052218		979.499	-4909.743	1746.237	0.129657	-0.102152	0.962269	-0.216314		906.437	-4868.401	1464.207	0.045001	0.181389	0.949034	-0.253786		888.652	-4882.837	1456.890	0.045001	0.181389	0.949034	-0.253786		877.079	-5002.663	1232.955	0.045001	0.181389	0.949034	-0.253786		1216.605	-4963.593	1751.914	-0.051055	-0.093967	0.984564	-0.138554		1357.203	-4913.030	1794.986	-0.033962	-0.101405	0.993666	0.034521		1350.430	-4894.931	1760.812	-0.161745	-0.166834	0.912544	0.336553		1456.425	-4834.315	1497.136	-0.074364	0.091564	0.917739	0.379263		1470.968	-4850.861	1490.101	-0.074364	0.091564	0.917739	0.379263		1491.994	-4934.948	1261.497	-0.074364	0.091564	0.917739	0.379263		1107.488	-4896.035	1287.877	-0.089614	0.001759	0.995969	-0.003489		1185.550	-4893.251	857.462	-0.043736	-0.060886	0.996830	0.026658		1229.383	-4835.549	378.237	-0.037163	-0.016248	0.998517	0.036318		1228.147	-4785.101	337.561	-0.114573	-0.022930	0.992915	-0.021594		1236.235	-4965.224	328.020	-0.114573	-0.022930	0.992915	-0.021594		1301.548	-4877.497	1280.900	-0.025398	0.062713	0.994023	-0.085674		1327.939	-4927.911	847.599	-0.052179	-0.071300	0.995983	-0.014553		1379.518	-4855.226	349.153	-0.051507	-0.076327	0.995654	-0.013966		1389.866	-4800.449	316.086	0.000760	-0.084995	0.996187	0.019672		1383.988	-4974.163	284.216	0.000760	-0.084995	0.996187	0.019672
