NO_OF_FRAMES	1669
NO_OF_CAMERAS	1
FREQUENCY	120
TIME_STAMP	Place Holder
REFERENCE	GLOBAL
SCALE	1.000
SOLVER	OpenSim IK
Frame	Time	pelvis	X	Y	Z	QX	QY	QZ	QW	head_neck	X	Y	Z	QX	QY	QZ	QW	torso	X	Y	Z	QX	QY	QZ	QW	sternumR	X	Y	Z	QX	QY	QZ	QW	sternumL	X	Y	Z	QX	QY	QZ	QW	clavicle_R	X	Y	Z	QX	QY	QZ	QW	scapula_R	X	Y	Z	QX	QY	QZ	QW	humerus_R	X	Y	Z	QX	QY	QZ	QW	ulna_R	X	Y	Z	QX	QY	QZ	QW	radius_R	X	Y	Z	QX	QY	QZ	QW	hand_R	X	Y	Z	QX	QY	QZ	QW	clavicle_L	X	Y	Z	QX	QY	QZ	QW	scapula_L	X	Y	Z	QX	QY	QZ	QW	humerus_L	X	Y	Z	QX	QY	QZ	QW	ulna_L	X	Y	Z	QX	QY	QZ	QW	radius_L	X	Y	Z	QX	QY	QZ	QW	hand_L	X	Y	Z	QX	QY	QZ	QW	femur_r	X	Y	Z	QX	QY	QZ	QW	tibia_r	X	Y	Z	QX	QY	QZ	QW	talus_r	X	Y	Z	QX	QY	QZ	QW	calcn_r	X	Y	Z	QX	QY	QZ	QW	toes_r	X	Y	Z	QX	QY	QZ	QW	femur_l	X	Y	Z	QX	QY	QZ	QW	tibia_l	X	Y	Z	QX	QY	QZ	QW	talus_l	X	Y	Z	QX	QY	QZ	QW	calcn_l	X	Y	Z	QX	QY	QZ	QW	toes_l	X	Y	Z	QX	QY	QZ	QW
383	3.18333		1023.822	-5002.708	1396.809	0.011859	0.160859	0.986679	-0.021182		1012.325	-4863.054	1877.965	0.022445	-0.256090	0.965905	-0.030685		1019.858	-4893.397	1403.190	-0.005756	-0.015812	0.999682	-0.018787		981.446	-4964.607	1794.040	-0.005756	-0.015812	0.999682	-0.018787		1046.646	-4982.008	1787.777	-0.005756	-0.015812	0.999682	-0.018787		981.446	-4964.607	1794.040	-0.003643	-0.016428	0.993582	0.111859		837.419	-4916.568	1815.775	-0.006440	-0.015546	0.997911	-0.062376		826.575	-4906.320	1779.089	0.171493	-0.022793	0.905999	-0.386312		742.278	-4928.654	1497.837	-0.157664	0.565941	0.689332	-0.423880		738.596	-4951.638	1499.914	-0.157664	0.565941	0.689332	-0.423880		901.896	-5129.423	1447.313	-0.157664	0.565941	0.689332	-0.423880		1046.646	-4982.008	1787.777	-0.007771	-0.014926	0.988677	-0.149111		1186.114	-4923.364	1812.947	-0.005061	-0.016048	0.999550	0.024838		1177.016	-4911.303	1776.337	-0.220392	-0.071277	0.881918	0.410570		1295.808	-4922.044	1510.962	0.105358	0.581310	0.655033	0.471073		1298.425	-4944.606	1516.071	0.105358	0.581310	0.655033	0.471073		1135.485	-5122.798	1468.310	0.105358	0.581310	0.655033	0.471073		922.636	-4963.087	1304.480	-0.003992	-0.052291	0.985942	0.158644		935.000	-4913.515	870.169	0.042668	-0.021387	0.997625	0.049671		894.573	-4890.669	385.363	0.047786	0.010660	0.997346	0.053885		887.881	-4842.010	343.072	0.000797	0.004242	0.999836	0.017602		880.201	-5028.047	342.575	0.000797	0.004242	0.999836	0.017602		1115.951	-4955.735	1298.632	-0.014801	-0.048780	0.982309	-0.180198		1119.149	-4906.782	864.639	-0.055938	-0.039411	0.996433	-0.049376		1171.943	-4865.531	378.527	-0.070617	0.052270	0.994333	-0.059850		1180.436	-4820.381	332.805	0.002719	0.040874	0.999160	0.001458		1181.032	-5001.186	345.584	0.002719	0.040874	0.999160	0.001458
384	3.19167		1023.956	-5002.635	1396.801	0.011847	0.160611	0.986716	-0.021352		1012.353	-4862.685	1878.700	0.022572	-0.256645	0.965745	-0.030980		1019.956	-4893.328	1403.237	-0.005716	-0.016758	0.999660	-0.019123		981.510	-4964.957	1793.658	-0.005716	-0.016758	0.999660	-0.019123		1046.522	-4982.301	1787.575	-0.005716	-0.016758	0.999660	-0.019123		981.510	-4964.957	1793.658	-0.003480	-0.017361	0.993604	0.111523		837.452	-4917.058	1815.500	-0.006442	-0.016493	0.997875	-0.062711		826.597	-4906.749	1778.834	0.171417	-0.024466	0.905794	-0.386723		741.968	-4928.199	1497.612	-0.157698	0.564035	0.690715	-0.424156		738.287	-4951.190	1499.603	-0.157698	0.564035	0.690715	-0.424156		901.437	-5128.780	1445.889	-0.157698	0.564035	0.690715	-0.424156		1046.522	-4982.301	1787.575	-0.007855	-0.015869	0.988612	-0.149441		1185.952	-4923.608	1812.840	-0.004980	-0.016992	0.999543	0.024502		1176.842	-4911.484	1776.254	-0.220030	-0.073085	0.882031	0.410203		1295.876	-4921.159	1510.946	0.105083	0.579594	0.656859	0.470707		1298.531	-4943.737	1515.966	0.105083	0.579594	0.656859	0.470707		1136.069	-5122.077	1467.143	0.105083	0.579594	0.656859	0.470707		922.753	-4963.001	1304.497	-0.003861	-0.052292	0.985975	0.158445		934.994	-4913.407	870.185	0.042790	-0.021406	0.997624	0.049566		894.447	-4890.540	385.389	0.047901	0.010615	0.997347	0.053772		887.734	-4841.877	343.105	0.001021	0.004203	0.999836	0.017578		880.063	-5027.915	342.596	0.001021	0.004203	0.999836	0.017578		1116.065	-4955.582	1298.644	-0.014816	-0.048664	0.982266	-0.180458		1119.281	-4906.724	864.641	-0.055990	-0.039253	0.996423	-0.049646		1172.122	-4865.610	378.522	-0.070670	0.052291	0.994314	-0.060100		1180.596	-4820.460	332.798	0.002707	0.040904	0.999159	0.001242		1181.270	-5001.263	345.588	0.002707	0.040904	0.999159	0.001242
385	3.20000		1023.872	-5002.616	1396.909	0.011863	0.160618	0.986720	-0.021106		1012.548	-4863.248	1878.562	0.023079	-0.254207	0.966391	-0.030569		1019.925	-4893.307	1403.343	-0.005390	-0.016306	0.999668	-0.019220		982.407	-4965.127	1793.564	-0.005390	-0.016306	0.999668	-0.019220		1045.883	-4982.544	1787.882	-0.005390	-0.016306	0.999668	-0.019220		982.407	-4965.127	1793.564	-0.003215	-0.016870	0.993624	0.111427		838.354	-4917.236	1815.452	-0.006096	-0.016055	0.997878	-0.062809		827.473	-4906.963	1778.784	0.172382	-0.025971	0.905613	-0.386621		741.996	-4927.820	1497.775	-0.155915	0.561187	0.692975	-0.424906		738.281	-4950.813	1499.680	-0.155915	0.561187	0.692975	-0.424906		900.725	-5128.470	1444.078	-0.155915	0.561187	0.692975	-0.424906		1045.883	-4982.544	1787.882	-0.007472	-0.015463	0.988607	-0.149539		1185.318	-4923.801	1813.006	-0.004673	-0.016525	0.999555	0.024405		1176.182	-4911.712	1776.414	-0.219879	-0.075171	0.882354	0.409212		1295.627	-4920.154	1511.249	0.103524	0.576653	0.660019	0.470244		1298.366	-4942.750	1516.143	0.103524	0.576653	0.660019	0.470244		1137.002	-5121.557	1465.420	0.103524	0.576653	0.660019	0.470244		922.694	-4962.934	1304.599	-0.003938	-0.051922	0.985953	0.158700		934.961	-4913.677	870.242	0.042598	-0.021711	0.997580	0.050485		894.637	-4890.486	385.444	0.047718	0.010168	0.997311	0.054678		888.032	-4841.778	343.195	0.001367	0.003881	0.999812	0.018927		879.858	-5027.794	342.570	0.001367	0.003881	0.999812	0.018927		1116.009	-4955.610	1298.756	-0.014962	-0.048405	0.982205	-0.180849		1119.372	-4906.954	864.727	-0.056054	-0.039403	0.996394	-0.050042		1172.250	-4865.670	378.627	-0.070639	0.051304	0.994349	-0.060393		1180.682	-4820.426	332.988	0.002862	0.039935	0.999198	0.000929		1181.470	-5001.253	345.426	0.002862	0.039935	0.999198	0.000929
386	3.20833		1023.893	-5002.810	1396.665	0.011723	0.158827	0.987023	-0.020527		1013.157	-4864.845	1876.618	0.023452	-0.246688	0.968395	-0.028373		1020.070	-4893.521	1403.494	-0.005396	-0.016289	0.999677	-0.018773		981.518	-4965.735	1793.838	-0.005396	-0.016289	0.999677	-0.018773		1046.591	-4983.353	1788.376	-0.005396	-0.016289	0.999677	-0.018773		981.518	-4965.735	1793.838	-0.003224	-0.016854	0.993574	0.111872		837.507	-4917.715	1815.725	-0.006102	-0.016038	0.997906	-0.062362		826.636	-4907.433	1779.056	0.170818	-0.026677	0.905239	-0.388140		741.843	-4927.670	1497.795	-0.156621	0.558119	0.695029	-0.425332		738.147	-4950.678	1499.549	-0.156621	0.558119	0.695029	-0.425332		900.541	-5127.841	1442.254	-0.156621	0.558119	0.695029	-0.425332		1046.591	-4983.353	1788.376	-0.007476	-0.015445	0.988674	-0.149096		1186.078	-4924.734	1813.498	-0.004681	-0.016509	0.999544	0.024852		1176.953	-4912.638	1776.906	-0.216884	-0.077407	0.882789	0.409455		1295.430	-4919.208	1511.254	0.104929	0.573912	0.663318	0.468642		1298.240	-4941.839	1515.942	0.104929	0.573912	0.663318	0.468642		1137.395	-5120.666	1463.667	0.104929	0.573912	0.663318	0.468642		922.797	-4962.677	1304.460	-0.003977	-0.051933	0.986177	0.157294		935.023	-4913.395	870.107	0.042580	-0.021517	0.997604	0.050101		894.697	-4890.409	385.299	0.047674	0.010284	0.997334	0.054285		888.057	-4841.714	343.040	0.002723	0.004170	0.999795	0.019604		879.627	-5027.719	342.536	0.002723	0.004170	0.999795	0.019604		1116.123	-4955.555	1298.719	-0.014775	-0.049052	0.981909	-0.182291		1119.136	-4906.357	864.764	-0.056340	-0.038426	0.996341	-0.051517		1172.284	-4865.934	378.621	-0.070789	0.050672	0.994293	-0.061668		1180.601	-4820.618	333.032	0.002886	0.039376	0.999220	-0.000289		1181.830	-5001.457	345.266	0.002886	0.039376	0.999220	-0.000289
387	3.21667		1023.970	-5002.718	1396.700	0.011704	0.158605	0.987060	-0.020491		1013.240	-4864.857	1877.000	0.023687	-0.245945	0.968584	-0.028194		1020.154	-4893.432	1403.577	-0.005304	-0.016723	0.999667	-0.018936		982.146	-4966.080	1793.632	-0.005304	-0.016723	0.999667	-0.018936		1045.974	-4983.666	1788.190	-0.005304	-0.016723	0.999667	-0.018936		982.146	-4966.080	1793.632	-0.003076	-0.017272	0.993586	0.111709		838.124	-4918.127	1815.589	-0.006029	-0.016475	0.997889	-0.062525		827.242	-4907.817	1778.931	0.171316	-0.028292	0.905119	-0.388086		741.821	-4927.299	1497.806	-0.155351	0.555430	0.697195	-0.425772		738.092	-4950.309	1499.466	-0.155351	0.555430	0.697195	-0.425772		899.862	-5127.477	1440.450	-0.155351	0.555430	0.697195	-0.425772		1045.974	-4983.666	1788.190	-0.007442	-0.015887	0.988643	-0.149257		1185.446	-4925.022	1813.335	-0.004570	-0.016938	0.999541	0.024688		1176.310	-4912.898	1776.756	-0.216772	-0.079525	0.883032	0.408583		1295.219	-4918.244	1511.269	0.103620	0.571175	0.666164	0.468239		1298.102	-4940.890	1515.839	0.103620	0.571175	0.666164	0.468239		1138.233	-5120.074	1461.823	0.103620	0.571175	0.666164	0.468239		922.880	-4962.536	1304.509	-0.003864	-0.051607	0.986248	0.156958		934.944	-4913.519	870.115	0.042561	-0.021799	0.997600	0.050086		894.651	-4890.260	385.317	0.047600	0.009648	0.997347	0.054223		888.016	-4841.513	343.118	0.002877	0.003569	0.999794	0.019764		879.526	-5027.514	342.392	0.002877	0.003569	0.999794	0.019764		1116.208	-4955.425	1298.779	-0.014821	-0.048751	0.981855	-0.182657		1119.289	-4906.480	864.793	-0.056326	-0.038471	0.996321	-0.051893		1172.406	-4865.995	378.651	-0.070726	0.050106	0.994306	-0.061985		1180.681	-4820.624	333.109	0.003127	0.038818	0.999241	-0.000528		1181.998	-5001.476	345.141	0.003127	0.038818	0.999241	-0.000528
388	3.22500		1024.027	-5002.829	1396.491	0.011526	0.156844	0.987354	-0.019970		1013.835	-4866.060	1875.552	0.024254	-0.239561	0.970235	-0.025804		1020.320	-4893.564	1403.756	-0.005320	-0.016787	0.999673	-0.018520		981.388	-4966.406	1793.940	-0.005320	-0.016787	0.999673	-0.018520		1046.605	-4984.055	1788.506	-0.005320	-0.016787	0.999673	-0.018520		981.388	-4966.406	1793.940	-0.003083	-0.017338	0.993538	0.112122		837.406	-4918.336	1815.900	-0.006047	-0.016539	0.997914	-0.062110		826.533	-4908.012	1779.244	0.170073	-0.028250	0.904532	-0.389998		741.802	-4927.378	1497.902	-0.155477	0.551877	0.699317	-0.426866		738.103	-4950.403	1499.417	-0.155477	0.551877	0.699317	-0.426866		899.760	-5126.991	1438.384	-0.155477	0.551877	0.699317	-0.426866		1046.605	-4984.055	1788.506	-0.007465	-0.015949	0.988704	-0.148846		1186.126	-4925.530	1813.661	-0.004582	-0.017003	0.999530	0.025104		1177.000	-4913.393	1777.083	-0.214145	-0.080891	0.883351	0.409010		1294.921	-4917.431	1511.133	0.104313	0.567985	0.669539	0.467151		1297.868	-4940.108	1515.503	0.104313	0.567985	0.669539	0.467151		1138.648	-5119.302	1459.635	0.104313	0.567985	0.669539	0.467151		923.021	-4962.215	1304.398	-0.003860	-0.051472	0.986507	0.155368		934.976	-4913.291	869.992	0.042583	-0.021527	0.997623	0.049715		894.639	-4890.311	385.184	0.047516	0.009339	0.997378	0.053776		887.970	-4841.542	343.016	0.003788	0.003379	0.999785	0.020103		879.351	-5027.537	342.228	0.003788	0.003379	0.999785	0.020103		1116.358	-4955.283	1298.781	-0.014607	-0.049084	0.981597	-0.183969		1119.126	-4906.076	864.831	-0.056444	-0.037739	0.996271	-0.053237		1172.342	-4866.227	378.649	-0.070736	0.049484	0.994262	-0.063172		1180.498	-4820.788	333.153	0.003448	0.038246	0.999261	-0.001523		1182.178	-5001.650	344.976	0.003448	0.038246	0.999261	-0.001523
389	3.23333		1024.163	-5002.721	1396.541	0.011499	0.156627	0.987386	-0.020091		1013.847	-4865.996	1875.947	0.024495	-0.238825	0.970415	-0.025639		1020.430	-4893.461	1403.855	-0.005250	-0.017243	0.999662	-0.018752		982.150	-4966.875	1793.684	-0.005250	-0.017243	0.999662	-0.018752		1045.861	-4984.449	1788.121	-0.005250	-0.017243	0.999662	-0.018752		982.150	-4966.875	1793.684	-0.002954	-0.017780	0.993557	0.111890		838.148	-4918.893	1815.710	-0.005997	-0.016997	0.997892	-0.062341		827.265	-4908.541	1779.064	0.170568	-0.029892	0.904362	-0.390054		741.901	-4927.147	1497.862	-0.154096	0.548839	0.701670	-0.427422		738.169	-4950.173	1499.272	-0.154096	0.548839	0.701670	-0.427422		899.142	-5126.712	1436.322	-0.154096	0.548839	0.701670	-0.427422		1045.861	-4984.449	1788.121	-0.007456	-0.016410	0.988662	-0.149074		1185.358	-4925.881	1813.308	-0.004493	-0.017455	0.999528	0.024872		1176.222	-4913.716	1776.743	-0.214028	-0.083005	0.883587	0.408138		1294.567	-4916.531	1510.966	0.102840	0.564930	0.672601	0.466782		1297.592	-4939.221	1515.209	0.102840	0.564930	0.672601	0.466782		1139.447	-5118.756	1457.416	0.102840	0.564930	0.672601	0.466782		923.147	-4962.091	1304.466	-0.003723	-0.051139	0.986612	0.154812		934.906	-4913.432	870.017	0.042578	-0.021811	0.997631	0.049425		894.581	-4890.187	385.221	0.047429	0.008588	0.997408	0.053425		887.893	-4841.358	343.126	0.003783	0.002632	0.999792	0.019865		879.361	-5027.356	342.059	0.003783	0.002632	0.999792	0.019865		1116.483	-4955.110	1298.853	-0.014575	-0.048790	0.981531	-0.184400		1119.249	-4906.160	864.872	-0.056368	-0.037739	0.996251	-0.053681		1172.373	-4866.292	378.681	-0.070624	0.049020	0.994268	-0.063569		1180.475	-4820.807	333.222	0.003771	0.037793	0.999277	-0.001803		1182.260	-5001.679	344.879	0.003771	0.037793	0.999277	-0.001803
390	3.24167		1024.318	-5002.823	1396.361	0.011285	0.154920	0.987663	-0.019861		1014.404	-4867.187	1874.525	0.025144	-0.232334	0.972037	-0.023080		1020.629	-4893.587	1404.051	-0.005375	-0.017234	0.999667	-0.018418		981.171	-4967.177	1794.130	-0.005375	-0.017234	0.999667	-0.018418		1046.626	-4984.574	1788.451	-0.005375	-0.017234	0.999667	-0.018418		981.171	-4967.177	1794.130	-0.003080	-0.017789	0.993519	0.112222		837.197	-4919.097	1816.121	-0.006122	-0.016984	0.997912	-0.062007		826.329	-4908.739	1779.472	0.168934	-0.029209	0.903579	-0.392623		742.016	-4927.531	1497.966	-0.154237	0.544580	0.704025	-0.428944		738.328	-4950.574	1499.209	-0.154237	0.544580	0.704025	-0.428944		899.207	-5126.331	1433.873	-0.154237	0.544580	0.704025	-0.428944		1046.626	-4984.574	1788.451	-0.007579	-0.016385	0.988711	-0.148744		1186.157	-4926.100	1813.671	-0.004618	-0.017453	0.999519	0.025206		1177.037	-4913.928	1777.103	-0.211157	-0.083367	0.883877	0.408931		1294.042	-4915.935	1510.726	0.103162	0.561078	0.676332	0.465966		1297.132	-4938.656	1514.754	0.103162	0.561078	0.676332	0.465966		1139.779	-5118.150	1454.715	0.103162	0.561078	0.676332	0.465966		923.360	-4961.830	1304.383	-0.003670	-0.051181	0.986876	0.153108		934.987	-4913.101	869.944	0.042716	-0.021370	0.997662	0.048873		894.494	-4890.301	385.140	0.047393	0.008049	0.997450	0.052742		887.746	-4841.433	343.099	0.004189	0.002128	0.999798	0.019557		879.328	-5027.435	341.849	0.004189	0.002128	0.999798	0.019557		1116.700	-4954.914	1298.877	-0.014301	-0.049121	0.981286	-0.185634		1119.105	-4905.715	864.932	-0.056424	-0.037010	0.996206	-0.054949		1172.275	-4866.487	378.693	-0.070604	0.048662	0.994213	-0.064714		1180.262	-4820.959	333.258	0.004333	0.037449	0.999286	-0.002548		1182.322	-5001.837	344.787	0.004333	0.037449	0.999286	-0.002548
391	3.25000		1024.513	-5002.672	1396.303	0.011095	0.153580	0.987876	-0.019770		1014.819	-4867.751	1873.873	0.025509	-0.228465	0.972987	-0.021204		1020.839	-4893.456	1404.289	-0.005559	-0.017869	0.999659	-0.018227		980.875	-4967.273	1794.298	-0.005559	-0.017869	0.999659	-0.018227		1046.769	-4984.501	1788.360	-0.005559	-0.017869	0.999659	-0.018227		980.875	-4967.273	1794.298	-0.003179	-0.018442	0.993486	0.112411		836.911	-4919.167	1816.302	-0.006334	-0.017609	0.997912	-0.061816		826.060	-4908.757	1779.663	0.168011	-0.028601	0.903172	-0.393997		742.391	-4927.766	1497.980	-0.153025	0.540455	0.706793	-0.430041		738.691	-4950.814	1499.078	-0.153025	0.540455	0.706793	-0.430041		898.930	-5126.216	1431.263	-0.153025	0.540455	0.706793	-0.430041		1046.769	-4984.501	1788.360	-0.007844	-0.016990	0.988727	-0.148553		1186.313	-4926.112	1813.702	-0.004775	-0.018094	0.999502	0.025397		1177.211	-4913.891	1777.146	-0.209228	-0.083563	0.884393	0.408767		1293.300	-4915.295	1510.365	0.102035	0.557235	0.680232	0.465147		1296.490	-4938.034	1514.212	0.102035	0.557235	0.680232	0.465147		1140.378	-5117.813	1451.829	0.102035	0.557235	0.680232	0.465147		923.594	-4961.413	1304.401	-0.003551	-0.050680	0.987196	0.151205		934.948	-4913.078	869.906	0.042721	-0.021338	0.997695	0.048216		894.433	-4890.335	385.102	0.047258	0.007321	0.997502	0.051986		887.629	-4841.413	343.132	0.004287	0.001407	0.999809	0.019025		879.406	-5027.422	341.613	0.004287	0.001407	0.999809	0.019025		1116.938	-4954.513	1298.983	-0.014121	-0.048874	0.981085	-0.186771		1119.166	-4905.552	865.011	-0.056331	-0.036682	0.996159	-0.056118		1172.218	-4866.587	378.738	-0.070511	0.048388	0.994160	-0.065823		1180.089	-4821.024	333.317	0.005393	0.037126	0.999292	-0.002895		1182.283	-5001.908	344.726	0.005393	0.037126	0.999292	-0.002895
392	3.25833		1024.710	-5002.680	1396.242	0.010963	0.152696	0.988013	-0.019845		1015.058	-4868.193	1873.421	0.025955	-0.225084	0.973791	-0.019866		1021.016	-4893.480	1404.423	-0.005598	-0.018038	0.999657	-0.018166		980.887	-4967.703	1794.355	-0.005598	-0.018038	0.999657	-0.018166		1046.764	-4984.603	1788.200	-0.005598	-0.018038	0.999657	-0.018166		980.887	-4967.703	1794.355	-0.003195	-0.018614	0.993475	0.112472		836.928	-4919.586	1816.366	-0.006379	-0.017776	0.997913	-0.061754		826.080	-4909.163	1779.729	0.167480	-0.028730	0.902535	-0.395671		742.684	-4928.108	1497.961	-0.151960	0.535990	0.709508	-0.431534		738.992	-4951.164	1498.906	-0.151960	0.535990	0.709508	-0.431534		898.692	-5126.023	1428.466	-0.151960	0.535990	0.709508	-0.431534		1046.764	-4984.603	1788.200	-0.007904	-0.017153	0.988733	-0.148492		1186.314	-4926.240	1813.571	-0.004806	-0.018265	0.999497	0.025458		1177.215	-4914.005	1777.019	-0.207808	-0.084025	0.884458	0.409254		1292.706	-4914.874	1509.976	0.101022	0.552880	0.683927	0.465147		1295.955	-4937.635	1513.635	0.101022	0.552880	0.683927	0.465147		1140.899	-5117.406	1448.654	0.101022	0.552880	0.683927	0.465147		923.803	-4961.273	1304.393	-0.003452	-0.050618	0.987439	0.149634		934.979	-4912.957	869.892	0.042809	-0.021196	0.997725	0.047569		894.357	-4890.375	385.089	0.047222	0.006798	0.997546	0.051249		887.488	-4841.417	343.173	0.004202	0.000849	0.999824	0.018284		879.541	-5027.435	341.445	0.004202	0.000849	0.999824	0.018284		1117.147	-4954.332	1299.028	-0.013936	-0.048894	0.980922	-0.187635		1119.164	-4905.381	865.056	-0.056260	-0.036411	0.996122	-0.057005		1172.128	-4866.638	378.756	-0.070480	0.048454	0.994101	-0.066694		1179.914	-4821.073	333.322	0.006215	0.037144	0.999286	-0.003104		1182.192	-5001.955	344.734	0.006215	0.037144	0.999286	-0.003104
393	3.26667		1024.921	-5002.660	1396.212	0.010796	0.151694	0.988168	-0.019890		1015.349	-4868.714	1872.835	0.026559	-0.221198	0.974703	-0.017874		1021.212	-4893.477	1404.615	-0.005586	-0.018436	0.999657	-0.017757		980.795	-4968.074	1794.465	-0.005586	-0.018436	0.999657	-0.017757		1047.126	-4984.266	1788.177	-0.005586	-0.018436	0.999657	-0.017757		980.795	-4968.074	1794.465	-0.003132	-0.019007	0.993422	0.112876		836.875	-4919.858	1816.521	-0.006385	-0.018174	0.997931	-0.061347		826.035	-4909.396	1779.894	0.166605	-0.028260	0.902097	-0.397070		743.227	-4928.494	1497.962	-0.150257	0.531020	0.712842	-0.432779		739.510	-4951.552	1498.738	-0.150257	0.531020	0.712842	-0.432779		898.308	-5126.007	1425.323	-0.150257	0.531020	0.712842	-0.432779		1047.126	-4984.266	1788.177	-0.007945	-0.017549	0.988787	-0.148087		1186.724	-4926.037	1813.587	-0.004776	-0.018662	0.999480	0.025866		1177.634	-4913.765	1777.046	-0.205650	-0.083291	0.884687	0.409999		1291.884	-4914.560	1509.469	0.099953	0.548229	0.687929	0.464982		1295.206	-4937.342	1512.926	0.099953	0.548229	0.687929	0.464982		1141.329	-5117.109	1445.187	0.099953	0.548229	0.687929	0.464982		924.035	-4961.077	1304.420	-0.003366	-0.050522	0.987666	0.148164		935.045	-4912.812	869.910	0.042923	-0.020905	0.997749	0.047095		894.289	-4890.527	385.105	0.047154	0.006022	0.997585	0.050633		887.372	-4841.510	343.266	0.003805	0.000007	0.999840	0.017467		879.729	-5027.538	341.220	0.003805	0.000007	0.999840	0.017467		1117.380	-4954.103	1299.123	-0.013756	-0.048929	0.980742	-0.188580		1119.184	-4905.149	865.153	-0.056204	-0.036131	0.996080	-0.057974		1172.072	-4866.631	378.827	-0.070439	0.048350	0.994046	-0.067624		1179.765	-4821.049	333.394	0.007357	0.036954	0.999285	-0.003138		1182.066	-5001.936	344.734	0.007357	0.036954	0.999285	-0.003138
394	3.27500		1025.095	-5002.413	1396.354	0.010768	0.151676	0.988165	-0.020223		1015.329	-4868.450	1873.174	0.026813	-0.220723	0.974805	-0.017824		1021.315	-4893.233	1404.761	-0.005524	-0.019028	0.999641	-0.018033		982.045	-4969.192	1793.901	-0.005524	-0.019028	0.999641	-0.018033		1046.019	-4985.171	1787.185	-0.005524	-0.019028	0.999641	-0.018033		982.045	-4969.192	1793.901	-0.002993	-0.019586	0.993443	0.112600		838.102	-4921.084	1816.034	-0.006349	-0.018769	0.997903	-0.061622		827.250	-4910.585	1779.421	0.167235	-0.030446	0.901851	-0.397204		743.607	-4928.674	1497.669	-0.148346	0.526740	0.715948	-0.433540		739.842	-4951.729	1498.302	-0.148346	0.526740	0.715948	-0.433540		897.621	-5125.994	1422.283	-0.148346	0.526740	0.715948	-0.433540		1046.019	-4985.171	1787.185	-0.007960	-0.018144	0.988735	-0.148359		1185.588	-4926.893	1812.645	-0.004688	-0.019251	0.999476	0.025589		1176.486	-4914.584	1776.119	-0.205677	-0.085712	0.884776	0.409296		1291.301	-4914.055	1508.784	0.097957	0.543770	0.691767	0.464948		1294.710	-4936.850	1512.073	0.097957	0.543770	0.691767	0.464948		1142.243	-5116.782	1441.639	0.097957	0.543770	0.691767	0.464948		924.178	-4960.893	1304.568	-0.003284	-0.050129	0.987789	0.147479		935.028	-4912.951	870.013	0.042895	-0.020992	0.997781	0.046397		894.288	-4890.611	385.209	0.047013	0.005335	0.997635	0.049858		887.312	-4841.544	343.438	0.003409	-0.000740	0.999857	0.016539		880.015	-5027.583	341.108	0.003409	-0.000740	0.999857	0.016539		1117.517	-4953.790	1299.262	-0.013624	-0.048632	0.980683	-0.188971		1119.238	-4905.114	865.259	-0.056029	-0.036105	0.996067	-0.058379		1171.940	-4866.609	378.912	-0.070266	0.048175	0.994040	-0.068021		1179.579	-4821.008	333.488	0.007830	0.036780	0.999287	-0.003308		1181.945	-5001.898	344.762	0.007830	0.036780	0.999287	-0.003308
395	3.28333		1025.511	-5002.454	1396.271	0.010443	0.150227	0.988375	-0.020920		1015.657	-4869.466	1871.810	0.027794	-0.214316	0.976251	-0.015150		1021.570	-4893.305	1405.000	-0.005737	-0.019467	0.999636	-0.017765		980.626	-4968.454	1794.485	-0.005737	-0.019467	0.999636	-0.017765		1047.527	-4983.558	1787.901	-0.005737	-0.019467	0.999636	-0.017765		980.626	-4968.454	1794.485	-0.003147	-0.020050	0.993403	0.112866		836.700	-4920.288	1816.603	-0.006581	-0.019198	0.997910	-0.061353		825.869	-4909.751	1779.994	0.164840	-0.026522	0.901085	-0.400212		744.439	-4929.596	1497.713	-0.146199	0.520295	0.719770	-0.435719		740.668	-4952.655	1498.144	-0.146199	0.520295	0.719770	-0.435719		897.410	-5126.168	1418.355	-0.146199	0.520295	0.719770	-0.435719		1047.527	-4983.558	1787.901	-0.008229	-0.018552	0.988765	-0.148092		1187.117	-4925.379	1813.469	-0.004883	-0.019699	0.999460	0.025857		1178.036	-4913.032	1776.950	-0.201729	-0.080738	0.885355	0.411016		1289.744	-4914.279	1508.304	0.095850	0.537389	0.697082	0.464868		1293.260	-4937.093	1511.338	0.095850	0.537389	0.697082	0.464868		1142.599	-5117.033	1437.140	0.095850	0.537389	0.697082	0.464868		924.568	-4960.808	1304.570	-0.003161	-0.050600	0.988017	0.145780		935.284	-4912.414	870.075	0.043248	-0.020208	0.997810	0.045783		894.152	-4890.845	385.269	0.047135	0.004759	0.997672	0.049059		887.092	-4841.738	343.560	0.002645	-0.001477	0.999881	0.015102		880.333	-5027.793	340.949	0.002645	-0.001477	0.999881	0.015102		1117.899	-4953.412	1299.359	-0.013276	-0.048827	0.980296	-0.190942		1119.178	-4904.619	865.375	-0.055986	-0.035456	0.995972	-0.060399		1171.800	-4866.643	378.977	-0.070361	0.048664	0.993870	-0.070027		1179.263	-4821.070	333.497	0.009576	0.037152	0.999257	-0.003732		1181.800	-5001.950	344.898	0.009576	0.037152	0.999257	-0.003732
